retrieved csv successfully!
Size of the data list: 125748
max_out_degree: 499
max_in_degree: 499
key: 121226, value_count: 1
key: 53931, value_count: 1
key: 12591, value_count: 1
key: 23141, value_count: 1
key: 63147, value_count: 1
key: 99185, value_count: 1
key: 112216, value_count: 1
key: 81663, value_count: 1
key: 16630, value_count: 1
key: 109308, value_count: 1
key: 105644, value_count: 1
key: 77428, value_count: 1
key: 100693, value_count: 1
key: 53090, value_count: 1
key: 117805, value_count: 1
key: 108733, value_count: 1
key: 42442, value_count: 1
key: 2505, value_count: 1
key: 28751, value_count: 1
key: 18740, value_count: 1
key: 47165, value_count: 1
key: 68422, value_count: 1
key: 17962, value_count: 1
key: 68990, value_count: 1
key: 99726, value_count: 1
key: 35713, value_count: 1
key: 39286, value_count: 1
key: 39810, value_count: 1
key: 52456, value_count: 1
key: 95625, value_count: 1
key: 5036, value_count: 1
key: 56683, value_count: 1
key: 57252, value_count: 1
key: 113438, value_count: 1
key: 61257, value_count: 1
key: 64511, value_count: 1
key: 25114, value_count: 1
key: 74850, value_count: 1
key: 64997, value_count: 1
key: 34244, value_count: 1
key: 33302, value_count: 1
key: 22684, value_count: 1
key: 79199, value_count: 1
key: 117943, value_count: 1
key: 413, value_count: 1
key: 18368, value_count: 1
key: 21784, value_count: 1
key: 55583, value_count: 1
key: 61149, value_count: 1
key: 76977, value_count: 1
key: 111277, value_count: 1
key: 45928, value_count: 1
key: 5492, value_count: 1
key: 23061, value_count: 1
key: 31558, value_count: 1
key: 65130, value_count: 1
key: 9050, value_count: 1
key: 22950, value_count: 1
key: 42220, value_count: 1
key: 77830, value_count: 1
key: 4866, value_count: 1
key: 81732, value_count: 1
key: 22446, value_count: 1
key: 103459, value_count: 1
key: 102388, value_count: 1
key: 74439, value_count: 1
key: 57436, value_count: 1
key: 61738, value_count: 1
key: 73108, value_count: 1
key: 88601, value_count: 1
key: 48915, value_count: 1
key: 66519, value_count: 1
key: 112726, value_count: 1
key: 68166, value_count: 1
key: 14301, value_count: 1
key: 103390, value_count: 1
key: 51166, value_count: 1
key: 51542, value_count: 1
key: 119079, value_count: 1
key: 13933, value_count: 1
key: 97312, value_count: 1
key: 116283, value_count: 1
key: 121077, value_count: 1
key: 93476, value_count: 1
key: 9551, value_count: 1
key: 110735, value_count: 1
key: 70152, value_count: 1
key: 100290, value_count: 1
key: 107593, value_count: 1
key: 75230, value_count: 1
key: 50819, value_count: 1
key: 92959, value_count: 1
key: 110968, value_count: 1
key: 79451, value_count: 1
key: 117176, value_count: 1
key: 17244, value_count: 1
key: 95677, value_count: 1
key: 54525, value_count: 1
key: 112554, value_count: 1
key: 109778, value_count: 1
key: 6994, value_count: 1
key: 14056, value_count: 1
key: 114435, value_count: 1
key: 108169, value_count: 1
key: 28913, value_count: 1
key: 59196, value_count: 1
key: 98965, value_count: 1
key: 79589, value_count: 1
key: 65689, value_count: 1
key: 3240, value_count: 1
key: 66093, value_count: 1
key: 92699, value_count: 1
key: 34500, value_count: 1
key: 57677, value_count: 1
key: 87113, value_count: 1
key: 116316, value_count: 1
key: 316, value_count: 1
key: 37159, value_count: 1
key: 43751, value_count: 1
key: 53661, value_count: 1
key: 106256, value_count: 1
key: 30305, value_count: 1
key: 54352, value_count: 1
key: 109165, value_count: 1
key: 92435, value_count: 1
key: 3445, value_count: 1
key: 92182, value_count: 1
key: 8949, value_count: 1
key: 72713, value_count: 1
key: 74103, value_count: 1
key: 116248, value_count: 1
key: 85695, value_count: 1
key: 46364, value_count: 1
key: 103971, value_count: 1
key: 9310, value_count: 1
key: 50295, value_count: 1
key: 9462, value_count: 1
key: 49694, value_count: 1
key: 89858, value_count: 1
key: 28970, value_count: 1
key: 74959, value_count: 1
key: 52654, value_count: 1
key: 104510, value_count: 1
key: 77788, value_count: 1
key: 100647, value_count: 1
key: 124969, value_count: 1
key: 60016, value_count: 1
key: 107338, value_count: 1
key: 23227, value_count: 1
key: 78086, value_count: 1
key: 110724, value_count: 1
key: 66127, value_count: 1
key: 74546, value_count: 1
key: 12419, value_count: 1
key: 20368, value_count: 1
key: 100952, value_count: 1
key: 49634, value_count: 1
key: 65901, value_count: 1
key: 44203, value_count: 1
key: 5990, value_count: 1
key: 29607, value_count: 1
key: 48025, value_count: 1
key: 80255, value_count: 1
key: 27852, value_count: 1
key: 109006, value_count: 1
key: 111857, value_count: 1
key: 37751, value_count: 1
key: 81865, value_count: 1
key: 105742, value_count: 1
key: 16530, value_count: 1
key: 25717, value_count: 1
key: 118217, value_count: 1
key: 115456, value_count: 1
key: 124121, value_count: 1
key: 87223, value_count: 1
key: 77531, value_count: 1
key: 27206, value_count: 1
key: 96884, value_count: 1
key: 98048, value_count: 1
key: 9231, value_count: 1
key: 35787, value_count: 1
key: 10976, value_count: 1
key: 114827, value_count: 1
key: 19892, value_count: 1
key: 74297, value_count: 1
key: 109764, value_count: 1
key: 19445, value_count: 1
key: 90536, value_count: 1
key: 83610, value_count: 1
key: 56652, value_count: 1
key: 97512, value_count: 1
key: 6340, value_count: 1
key: 95884, value_count: 1
key: 42249, value_count: 1
key: 87385, value_count: 1
key: 112233, value_count: 1
key: 108844, value_count: 1
key: 115417, value_count: 1
key: 19926, value_count: 1
key: 72636, value_count: 1
key: 97251, value_count: 1
key: 38978, value_count: 1
key: 48648, value_count: 1
key: 102539, value_count: 1
key: 64894, value_count: 1
key: 81905, value_count: 1
key: 41263, value_count: 1
key: 16209, value_count: 1
key: 96640, value_count: 1
key: 57309, value_count: 1
key: 35557, value_count: 1
key: 78382, value_count: 1
key: 115529, value_count: 1
key: 121332, value_count: 1
key: 124722, value_count: 1
key: 110338, value_count: 1
key: 104889, value_count: 1
key: 106351, value_count: 1
key: 120864, value_count: 1
key: 68008, value_count: 1
key: 12338, value_count: 1
key: 101426, value_count: 1
key: 88657, value_count: 1
key: 107652, value_count: 1
key: 67274, value_count: 1
key: 118727, value_count: 1
key: 86168, value_count: 1
key: 53472, value_count: 1
key: 112234, value_count: 1
key: 41198, value_count: 1
key: 88923, value_count: 1
key: 116728, value_count: 1
key: 41905, value_count: 1
key: 71075, value_count: 1
key: 84060, value_count: 1
key: 52552, value_count: 1
key: 33332, value_count: 1
key: 38700, value_count: 1
key: 44513, value_count: 1
key: 61625, value_count: 1
key: 40452, value_count: 1
key: 75907, value_count: 1
key: 28304, value_count: 1
key: 58477, value_count: 1
key: 64026, value_count: 1
key: 121866, value_count: 1
key: 52521, value_count: 1
key: 28394, value_count: 1
key: 50510, value_count: 1
key: 123152, value_count: 1
key: 25056, value_count: 1
key: 40060, value_count: 1
key: 64387, value_count: 1
key: 87140, value_count: 1
key: 3908, value_count: 1
key: 33740, value_count: 1
key: 24189, value_count: 1
key: 28945, value_count: 1
key: 24171, value_count: 1
key: 37848, value_count: 1
key: 109760, value_count: 1
key: 86714, value_count: 1
key: 80837, value_count: 1
key: 54752, value_count: 1
key: 106844, value_count: 1
key: 119331, value_count: 1
key: 83180, value_count: 1
key: 47438, value_count: 1
key: 57224, value_count: 1
key: 118541, value_count: 1
key: 42389, value_count: 1
key: 83084, value_count: 1
key: 84840, value_count: 1
key: 102801, value_count: 1
key: 57971, value_count: 1
key: 90474, value_count: 1
key: 64171, value_count: 1
key: 94204, value_count: 1
key: 35455, value_count: 1
key: 75254, value_count: 1
key: 18099, value_count: 1
key: 19635, value_count: 1
key: 23420, value_count: 1
key: 24569, value_count: 1
key: 55268, value_count: 1
key: 57500, value_count: 1
key: 83421, value_count: 1
key: 72857, value_count: 1
key: 37038, value_count: 1
key: 71992, value_count: 1
key: 96847, value_count: 1
key: 74575, value_count: 1
key: 103003, value_count: 1
key: 121560, value_count: 1
key: 62746, value_count: 1
key: 114862, value_count: 1
key: 4585, value_count: 1
key: 29716, value_count: 1
key: 37583, value_count: 1
key: 14339, value_count: 1
key: 118750, value_count: 1
key: 56715, value_count: 1
key: 24141, value_count: 1
key: 27277, value_count: 1
key: 60640, value_count: 1
key: 94511, value_count: 1
key: 22979, value_count: 1
key: 29582, value_count: 1
key: 44039, value_count: 1
key: 94710, value_count: 1
key: 19262, value_count: 1
key: 119281, value_count: 1
key: 57525, value_count: 1
key: 3641, value_count: 1
key: 77529, value_count: 1
key: 73100, value_count: 1
key: 75773, value_count: 1
key: 103368, value_count: 1
key: 39626, value_count: 1
key: 1747, value_count: 1
key: 25116, value_count: 1
key: 67822, value_count: 1
key: 53714, value_count: 1
key: 60924, value_count: 1
key: 85172, value_count: 1
key: 96869, value_count: 1
key: 110641, value_count: 1
key: 124282, value_count: 1
key: 35652, value_count: 1
key: 49129, value_count: 1
key: 119969, value_count: 1
key: 47007, value_count: 1
key: 3485, value_count: 1
key: 67053, value_count: 1
key: 93863, value_count: 1
key: 103375, value_count: 1
key: 58016, value_count: 1
key: 24929, value_count: 1
key: 91300, value_count: 1
key: 27761, value_count: 1
key: 40749, value_count: 1
key: 86221, value_count: 1
key: 71201, value_count: 1
key: 8459, value_count: 1
key: 7421, value_count: 1
key: 21276, value_count: 1
key: 94268, value_count: 1
key: 30065, value_count: 1
key: 93694, value_count: 1
key: 100949, value_count: 1
key: 50286, value_count: 1
key: 60073, value_count: 1
key: 66575, value_count: 1
key: 16698, value_count: 1
key: 112311, value_count: 1
key: 13032, value_count: 1
key: 51108, value_count: 1
key: 112794, value_count: 1
key: 6050, value_count: 1
key: 30856, value_count: 1
key: 11971, value_count: 1
key: 98364, value_count: 1
key: 59553, value_count: 1
key: 15034, value_count: 1
key: 73450, value_count: 1
key: 22609, value_count: 1
key: 53331, value_count: 1
key: 71598, value_count: 1
key: 2582, value_count: 1
key: 121792, value_count: 1
key: 96797, value_count: 1
key: 95388, value_count: 1
key: 91212, value_count: 1
key: 4189, value_count: 1
key: 39768, value_count: 1
key: 108507, value_count: 1
key: 23341, value_count: 1
key: 64600, value_count: 1
key: 16275, value_count: 1
key: 96610, value_count: 1
key: 109596, value_count: 1
key: 5496, value_count: 1
key: 200, value_count: 1
key: 10288, value_count: 1
key: 96590, value_count: 1
key: 88766, value_count: 1
key: 86912, value_count: 1
key: 34727, value_count: 1
key: 141, value_count: 1
key: 65048, value_count: 1
key: 46691, value_count: 1
key: 88680, value_count: 1
key: 23880, value_count: 1
key: 102232, value_count: 1
key: 98864, value_count: 1
key: 39304, value_count: 1
key: 124110, value_count: 1
key: 72543, value_count: 1
key: 119074, value_count: 1
key: 88543, value_count: 1
key: 18692, value_count: 1
key: 88628, value_count: 1
key: 96270, value_count: 1
key: 98382, value_count: 1
key: 33788, value_count: 1
key: 12217, value_count: 1
key: 123313, value_count: 1
key: 82224, value_count: 1
key: 30537, value_count: 1
key: 93608, value_count: 1
key: 106047, value_count: 1
key: 52700, value_count: 1
key: 94978, value_count: 1
key: 29247, value_count: 1
key: 32901, value_count: 1
key: 50716, value_count: 1
key: 83484, value_count: 1
key: 55283, value_count: 1
key: 19977, value_count: 1
key: 71002, value_count: 1
key: 42959, value_count: 1
key: 58554, value_count: 1
key: 104995, value_count: 1
key: 73599, value_count: 1
key: 628, value_count: 1
key: 111025, value_count: 1
key: 84539, value_count: 1
key: 117851, value_count: 1
key: 34342, value_count: 1
key: 33026, value_count: 1
key: 82134, value_count: 1
key: 23472, value_count: 1
key: 97299, value_count: 1
key: 98440, value_count: 1
key: 73948, value_count: 1
key: 114012, value_count: 1
key: 108370, value_count: 1
key: 67534, value_count: 1
key: 78418, value_count: 1
key: 53540, value_count: 1
key: 116111, value_count: 1
key: 4210, value_count: 1
key: 121138, value_count: 1
key: 50360, value_count: 1
key: 31775, value_count: 1
key: 19843, value_count: 1
key: 40691, value_count: 1
key: 82718, value_count: 1
key: 95451, value_count: 1
key: 93346, value_count: 1
key: 98607, value_count: 1
key: 18757, value_count: 1
key: 8619, value_count: 1
key: 25692, value_count: 1
key: 75763, value_count: 1
key: 16474, value_count: 1
key: 53853, value_count: 1
key: 79143, value_count: 1
key: 90382, value_count: 1
key: 104384, value_count: 1
key: 102463, value_count: 1
key: 14239, value_count: 1
key: 107367, value_count: 1
key: 8402, value_count: 1
key: 20401, value_count: 1
key: 90547, value_count: 1
key: 90107, value_count: 1
key: 95394, value_count: 1
key: 79579, value_count: 1
key: 112936, value_count: 1
key: 94351, value_count: 1
key: 99390, value_count: 1
key: 106605, value_count: 1
key: 30851, value_count: 1
key: 32484, value_count: 1
key: 53444, value_count: 1
key: 121970, value_count: 1
key: 45063, value_count: 1
key: 36952, value_count: 1
key: 47101, value_count: 1
key: 27622, value_count: 1
key: 109685, value_count: 1
key: 52848, value_count: 1
key: 77863, value_count: 1
key: 91564, value_count: 1
key: 61688, value_count: 1
key: 125174, value_count: 1
key: 95685, value_count: 1
key: 5753, value_count: 1
key: 15196, value_count: 1
key: 65892, value_count: 1
key: 10053, value_count: 1
key: 31764, value_count: 1
key: 17120, value_count: 1
key: 34198, value_count: 1
key: 38117, value_count: 1
key: 75292, value_count: 1
key: 41462, value_count: 1
key: 81027, value_count: 1
key: 13790, value_count: 1
key: 75039, value_count: 1
key: 14147, value_count: 1
key: 35053, value_count: 1
key: 80584, value_count: 1
key: 50842, value_count: 1
key: 77625, value_count: 1
key: 65443, value_count: 1
key: 78566, value_count: 1
key: 8028, value_count: 1
key: 107881, value_count: 1
key: 41622, value_count: 1
key: 3824, value_count: 1
key: 8852, value_count: 1
key: 118956, value_count: 1
key: 78488, value_count: 1
key: 96856, value_count: 1
key: 108049, value_count: 1
key: 14268, value_count: 1
key: 25638, value_count: 1
key: 76396, value_count: 1
key: 75142, value_count: 1
key: 19470, value_count: 1
key: 45399, value_count: 1
key: 49026, value_count: 1
key: 75383, value_count: 1
key: 5821, value_count: 1
key: 28316, value_count: 1
key: 30303, value_count: 1
key: 34260, value_count: 1
key: 85370, value_count: 1
key: 78461, value_count: 1
key: 87790, value_count: 1
key: 92998, value_count: 1
key: 44863, value_count: 1
key: 6565, value_count: 1
key: 101195, value_count: 1
key: 1065, value_count: 1
key: 69791, value_count: 1
key: 74970, value_count: 1
key: 119332, value_count: 1
key: 39585, value_count: 1
key: 67263, value_count: 1
key: 105811, value_count: 1
key: 27915, value_count: 1
key: 27248, value_count: 1
key: 106715, value_count: 1
key: 19466, value_count: 1
key: 91052, value_count: 1
key: 27366, value_count: 1
key: 16828, value_count: 1
key: 32504, value_count: 1
key: 8635, value_count: 1
key: 60033, value_count: 1
key: 63580, value_count: 1
key: 70607, value_count: 1
key: 77103, value_count: 1
key: 86656, value_count: 1
key: 113398, value_count: 1
key: 48668, value_count: 1
key: 46008, value_count: 1
key: 42357, value_count: 1
key: 79222, value_count: 1
key: 39686, value_count: 1
key: 76137, value_count: 1
key: 5783, value_count: 1
key: 6198, value_count: 1
key: 35816, value_count: 1
key: 60269, value_count: 1
key: 22447, value_count: 1
key: 120638, value_count: 1
key: 37167, value_count: 1
key: 107412, value_count: 1
key: 61736, value_count: 1
key: 73822, value_count: 1
key: 88787, value_count: 1
key: 77224, value_count: 1
key: 123183, value_count: 1
key: 103501, value_count: 1
key: 931, value_count: 1
key: 77272, value_count: 1
key: 35085, value_count: 1
key: 35094, value_count: 1
key: 21042, value_count: 1
key: 24815, value_count: 1
key: 117288, value_count: 1
key: 59742, value_count: 1
key: 37921, value_count: 1
key: 35009, value_count: 1
key: 105597, value_count: 1
key: 48940, value_count: 1
key: 42772, value_count: 1
key: 46009, value_count: 1
key: 57764, value_count: 1
key: 50902, value_count: 1
key: 82368, value_count: 1
key: 6348, value_count: 1
key: 43458, value_count: 1
key: 63473, value_count: 1
key: 69175, value_count: 1
key: 21510, value_count: 1
key: 64500, value_count: 1
key: 57264, value_count: 1
key: 76541, value_count: 1
key: 102684, value_count: 1
key: 16133, value_count: 1
key: 18027, value_count: 1
key: 103101, value_count: 1
key: 108345, value_count: 1
key: 49800, value_count: 1
key: 56073, value_count: 1
key: 68406, value_count: 1
key: 82564, value_count: 1
key: 26088, value_count: 1
key: 4092, value_count: 1
key: 50321, value_count: 1
key: 62487, value_count: 1
key: 48004, value_count: 1
key: 77, value_count: 1
key: 55468, value_count: 1
key: 11833, value_count: 1
key: 42717, value_count: 1
key: 23418, value_count: 1
key: 23973, value_count: 1
key: 107787, value_count: 1
key: 84715, value_count: 1
key: 53167, value_count: 1
key: 90796, value_count: 1
key: 120603, value_count: 1
key: 62599, value_count: 1
key: 32161, value_count: 1
key: 67407, value_count: 1
key: 26939, value_count: 1
key: 6326, value_count: 1
key: 81441, value_count: 1
key: 88017, value_count: 1
key: 38837, value_count: 1
key: 2285, value_count: 1
key: 91207, value_count: 1
key: 90947, value_count: 1
key: 68058, value_count: 1
key: 117713, value_count: 1
key: 96059, value_count: 1
key: 118489, value_count: 1
key: 33756, value_count: 1
key: 70041, value_count: 1
key: 84063, value_count: 1
key: 850, value_count: 1
key: 68988, value_count: 1
key: 75654, value_count: 1
key: 82768, value_count: 1
key: 8144, value_count: 1
key: 54314, value_count: 1
key: 90993, value_count: 1
key: 13821, value_count: 1
key: 20285, value_count: 1
key: 23094, value_count: 1
key: 119492, value_count: 1
key: 98137, value_count: 1
key: 956, value_count: 1
key: 87433, value_count: 1
key: 101561, value_count: 1
key: 39380, value_count: 1
key: 58662, value_count: 1
key: 53200, value_count: 1
key: 33192, value_count: 1
key: 27175, value_count: 1
key: 28182, value_count: 1
key: 91290, value_count: 1
key: 122688, value_count: 1
key: 78659, value_count: 1
key: 76973, value_count: 1
key: 85064, value_count: 1
key: 100772, value_count: 1
key: 123863, value_count: 1
key: 10326, value_count: 1
key: 17718, value_count: 1
key: 75633, value_count: 1
key: 87783, value_count: 1
key: 111399, value_count: 1
key: 83307, value_count: 1
key: 102267, value_count: 1
key: 5575, value_count: 1
key: 42441, value_count: 1
key: 3609, value_count: 1
key: 39432, value_count: 1
key: 91214, value_count: 1
key: 18192, value_count: 1
key: 43288, value_count: 1
key: 115399, value_count: 1
key: 92109, value_count: 1
key: 81380, value_count: 1
key: 19013, value_count: 1
key: 104764, value_count: 1
key: 123575, value_count: 1
key: 54065, value_count: 1
key: 24240, value_count: 1
key: 33372, value_count: 1
key: 86489, value_count: 1
key: 81065, value_count: 1
key: 39262, value_count: 1
key: 20230, value_count: 1
key: 107141, value_count: 1
key: 6025, value_count: 1
key: 51352, value_count: 1
key: 63553, value_count: 1
key: 113502, value_count: 1
key: 50514, value_count: 1
key: 71897, value_count: 1
key: 66561, value_count: 1
key: 10392, value_count: 1
key: 17945, value_count: 1
key: 54406, value_count: 1
key: 5747, value_count: 1
key: 23946, value_count: 1
key: 17772, value_count: 1
key: 80983, value_count: 1
key: 86848, value_count: 1
key: 70680, value_count: 1
key: 103039, value_count: 1
key: 107588, value_count: 1
key: 34845, value_count: 1
key: 71183, value_count: 1
key: 82843, value_count: 1
key: 89189, value_count: 1
key: 7109, value_count: 1
key: 72629, value_count: 1
key: 80726, value_count: 1
key: 84768, value_count: 1
key: 55680, value_count: 1
key: 121938, value_count: 1
key: 88200, value_count: 1
key: 48606, value_count: 1
key: 79743, value_count: 1
key: 76153, value_count: 1
key: 82818, value_count: 1
key: 22127, value_count: 1
key: 123174, value_count: 1
key: 39662, value_count: 1
key: 21009, value_count: 1
key: 79138, value_count: 1
key: 3677, value_count: 1
key: 2613, value_count: 1
key: 16238, value_count: 1
key: 20762, value_count: 1
key: 89176, value_count: 1
key: 111139, value_count: 1
key: 110136, value_count: 1
key: 57002, value_count: 1
key: 104943, value_count: 1
key: 78858, value_count: 1
key: 66076, value_count: 1
key: 65337, value_count: 1
key: 105664, value_count: 1
key: 101455, value_count: 1
key: 108712, value_count: 1
key: 103584, value_count: 1
key: 64609, value_count: 1
key: 115586, value_count: 1
key: 116069, value_count: 1
key: 39995, value_count: 1
key: 61137, value_count: 1
key: 1297, value_count: 1
key: 115342, value_count: 1
key: 119667, value_count: 1
key: 62185, value_count: 1
key: 78154, value_count: 1
key: 35834, value_count: 1
key: 116429, value_count: 1
key: 17628, value_count: 1
key: 115721, value_count: 1
key: 58839, value_count: 1
key: 82792, value_count: 1
key: 48827, value_count: 1
key: 55202, value_count: 1
key: 59992, value_count: 1
key: 53713, value_count: 1
key: 23607, value_count: 1
key: 50216, value_count: 1
key: 22622, value_count: 1
key: 43203, value_count: 1
key: 5927, value_count: 1
key: 44487, value_count: 1
key: 53229, value_count: 1
key: 66917, value_count: 1
key: 24401, value_count: 1
key: 37178, value_count: 1
key: 103636, value_count: 1
key: 13245, value_count: 1
key: 40714, value_count: 1
key: 22335, value_count: 1
key: 37184, value_count: 1
key: 90405, value_count: 1
key: 78958, value_count: 1
key: 553, value_count: 1
key: 122692, value_count: 1
key: 42890, value_count: 1
key: 47559, value_count: 1
key: 65893, value_count: 1
key: 98575, value_count: 1
key: 113561, value_count: 1
key: 8041, value_count: 1
key: 55397, value_count: 1
key: 51279, value_count: 1
key: 85705, value_count: 1
key: 3602, value_count: 1
key: 47588, value_count: 1
key: 10201, value_count: 1
key: 54513, value_count: 1
key: 2909, value_count: 1
key: 75109, value_count: 1
key: 23923, value_count: 1
key: 620, value_count: 1
key: 59963, value_count: 1
key: 39669, value_count: 1
key: 116085, value_count: 1
key: 41968, value_count: 1
key: 40823, value_count: 1
key: 53536, value_count: 1
key: 21809, value_count: 1
key: 64764, value_count: 1
key: 82241, value_count: 1
key: 83283, value_count: 1
key: 93867, value_count: 1
key: 104666, value_count: 1
key: 98535, value_count: 1
key: 82205, value_count: 1
key: 25580, value_count: 1
key: 79363, value_count: 1
key: 97463, value_count: 1
key: 64177, value_count: 1
key: 95324, value_count: 1
key: 99989, value_count: 1
key: 107159, value_count: 1
key: 114333, value_count: 1
key: 94047, value_count: 1
key: 26842, value_count: 1
key: 1410, value_count: 1
key: 48362, value_count: 1
key: 97554, value_count: 1
key: 79360, value_count: 1
key: 104210, value_count: 1
key: 122227, value_count: 1
key: 41564, value_count: 1
key: 42559, value_count: 1
key: 108130, value_count: 1
key: 44076, value_count: 1
key: 5361, value_count: 1
key: 62685, value_count: 1
key: 59189, value_count: 1
key: 2489, value_count: 1
key: 86406, value_count: 1
key: 97921, value_count: 1
key: 49999, value_count: 1
key: 71479, value_count: 1
key: 124556, value_count: 1
key: 49665, value_count: 1
key: 8744, value_count: 1
key: 8770, value_count: 1
key: 39608, value_count: 1
key: 50437, value_count: 1
key: 44182, value_count: 1
key: 5301, value_count: 1
key: 107073, value_count: 1
key: 109457, value_count: 1
key: 80223, value_count: 1
key: 7736, value_count: 1
key: 89009, value_count: 1
key: 70863, value_count: 1
key: 70598, value_count: 1
key: 73620, value_count: 1
key: 78832, value_count: 1
key: 109372, value_count: 1
key: 122472, value_count: 1
key: 17619, value_count: 1
key: 112971, value_count: 1
key: 111346, value_count: 1
key: 2790, value_count: 1
key: 19416, value_count: 1
key: 18803, value_count: 1
key: 44053, value_count: 1
key: 87285, value_count: 1
key: 119588, value_count: 1
key: 10015, value_count: 1
key: 1841, value_count: 1
key: 10046, value_count: 1
key: 45704, value_count: 1
key: 87010, value_count: 1
key: 360, value_count: 1
key: 1201, value_count: 1
key: 67544, value_count: 1
key: 26603, value_count: 1
key: 47765, value_count: 1
key: 88828, value_count: 1
key: 93495, value_count: 1
key: 98281, value_count: 1
key: 40565, value_count: 1
key: 67488, value_count: 1
key: 96051, value_count: 1
key: 46243, value_count: 1
key: 103335, value_count: 1
key: 3046, value_count: 1
key: 10674, value_count: 1
key: 50904, value_count: 1
key: 72862, value_count: 1
key: 92945, value_count: 1
key: 111365, value_count: 1
key: 118505, value_count: 1
key: 22425, value_count: 1
key: 119477, value_count: 1
key: 12458, value_count: 1
key: 115692, value_count: 1
key: 102067, value_count: 1
key: 113588, value_count: 1
key: 106610, value_count: 1
key: 105883, value_count: 1
key: 17593, value_count: 1
key: 112398, value_count: 1
key: 103456, value_count: 1
key: 104696, value_count: 1
key: 31596, value_count: 1
key: 30442, value_count: 1
key: 89652, value_count: 1
key: 16598, value_count: 1
key: 32103, value_count: 1
key: 49382, value_count: 1
key: 21795, value_count: 1
key: 70009, value_count: 1
key: 41468, value_count: 1
key: 25218, value_count: 1
key: 117522, value_count: 1
key: 58288, value_count: 1
key: 71724, value_count: 1
key: 95209, value_count: 1
key: 74039, value_count: 1
key: 74881, value_count: 1
key: 123578, value_count: 1
key: 69464, value_count: 1
key: 82414, value_count: 1
key: 2431, value_count: 1
key: 51055, value_count: 1
key: 100648, value_count: 1
key: 105186, value_count: 1
key: 22756, value_count: 1
key: 95259, value_count: 1
key: 41288, value_count: 1
key: 97692, value_count: 1
key: 13231, value_count: 1
key: 44153, value_count: 1
key: 111786, value_count: 1
key: 123039, value_count: 1
key: 96968, value_count: 1
key: 6076, value_count: 1
key: 89233, value_count: 1
key: 97661, value_count: 1
key: 110232, value_count: 1
key: 114237, value_count: 1
key: 64714, value_count: 1
key: 5044, value_count: 1
key: 39598, value_count: 1
key: 49453, value_count: 1
key: 25140, value_count: 1
key: 33959, value_count: 1
key: 65967, value_count: 1
key: 91154, value_count: 1
key: 91099, value_count: 1
key: 98288, value_count: 1
key: 116794, value_count: 1
key: 41525, value_count: 1
key: 104101, value_count: 1
key: 9324, value_count: 1
key: 45468, value_count: 1
key: 17162, value_count: 1
key: 53347, value_count: 1
key: 87639, value_count: 1
key: 113586, value_count: 1
key: 21763, value_count: 1
key: 4971, value_count: 1
key: 107501, value_count: 1
key: 51513, value_count: 1
key: 120222, value_count: 1
key: 19486, value_count: 1
key: 27465, value_count: 1
key: 27764, value_count: 1
key: 7782, value_count: 1
key: 42897, value_count: 1
key: 44244, value_count: 1
key: 68427, value_count: 1
key: 80380, value_count: 1
key: 6232, value_count: 1
key: 88599, value_count: 1
key: 107520, value_count: 1
key: 3065, value_count: 1
key: 108701, value_count: 1
key: 12201, value_count: 1
key: 46179, value_count: 1
key: 67539, value_count: 1
key: 94647, value_count: 1
key: 117690, value_count: 1
key: 34186, value_count: 1
key: 30914, value_count: 1
key: 85394, value_count: 1
key: 29283, value_count: 1
key: 89668, value_count: 1
key: 39200, value_count: 1
key: 110000, value_count: 1
key: 14714, value_count: 1
key: 67201, value_count: 1
key: 18072, value_count: 1
key: 121418, value_count: 1
key: 6608, value_count: 1
key: 69948, value_count: 1
key: 44774, value_count: 1
key: 93919, value_count: 1
key: 2496, value_count: 1
key: 19842, value_count: 1
key: 39811, value_count: 1
key: 40109, value_count: 1
key: 44105, value_count: 1
key: 48694, value_count: 1
key: 8573, value_count: 1
key: 26751, value_count: 1
key: 24348, value_count: 1
key: 35606, value_count: 1
key: 78906, value_count: 1
key: 107673, value_count: 1
key: 86697, value_count: 1
key: 117469, value_count: 1
key: 16549, value_count: 1
key: 125162, value_count: 1
key: 65184, value_count: 1
key: 34054, value_count: 1
key: 97134, value_count: 1
key: 32846, value_count: 1
key: 42194, value_count: 1
key: 46603, value_count: 1
key: 56640, value_count: 1
key: 102936, value_count: 1
key: 14460, value_count: 1
key: 41268, value_count: 1
key: 29502, value_count: 1
key: 52501, value_count: 1
key: 44404, value_count: 1
key: 81100, value_count: 1
key: 121791, value_count: 1
key: 122639, value_count: 1
key: 36656, value_count: 1
key: 108110, value_count: 1
key: 35192, value_count: 1
key: 83627, value_count: 1
key: 54825, value_count: 1
key: 84172, value_count: 1
key: 76971, value_count: 1
key: 86222, value_count: 1
key: 85389, value_count: 1
key: 87535, value_count: 1
key: 91604, value_count: 1
key: 67916, value_count: 1
key: 1856, value_count: 1
key: 27239, value_count: 1
key: 87976, value_count: 1
key: 48443, value_count: 1
key: 65866, value_count: 1
key: 6532, value_count: 1
key: 66407, value_count: 1
key: 10887, value_count: 1
key: 12297, value_count: 1
key: 983, value_count: 1
key: 10408, value_count: 1
key: 93698, value_count: 1
key: 61729, value_count: 1
key: 63470, value_count: 1
key: 44798, value_count: 1
key: 26304, value_count: 1
key: 75008, value_count: 1
